"StationId","StationName","CountyName","TownName","StationLatitude","StationLongitude","StationAltitude","DateTime","Past1hr","Past10Min","Past3hr","Past6hr","Past12hr","Past24hr","NOW","Past2days","Past3days"
"C0T9D0","和中","花蓮縣","秀林鄉","24.266762","121.74103","7.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","25"
"C0U760","東澳","宜蘭縣","南澳鄉","24.521957","121.833176","22.0","2024-11-11 22:30:00","0","0","0","0","0","6","6","8.5","22"
"C0U770","南澳","宜蘭縣","南澳鄉","24.449347","121.81022","5.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","31.5"
"C0AC40","大屯山","臺北市","北投區","25.175674","121.52241","1079.0","2024-11-11 22:30:00","2","0.5","6","12","13","20","19","24","40"
"C0F9I0","神岡","臺中市","神岡區","24.272482","120.65832","194.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1A9S0","湖田國小","臺北市","北投區","25.168594","121.53892","699.0","2024-11-11 22:30:00","3","1","8","22","25.5","37.5","36","40.5","62"
"A1A9T0","大屯國小","臺北市","北投區","25.154997","121.503914","318.0","2024-11-11 22:30:00","0","0","0","1.5","2","2","2","2","4.5"
"A1A9U0","桃源國中","臺北市","北投區","25.134398","121.47691","28.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1A9V0","北投國小","臺北市","北投區","25.133898","121.49892","37.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1A9W0","陽明高中","臺北市","士林區","25.092497","121.51671","18.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1A9X0","太平國小","臺北市","大同區","25.061695","121.51171","20.0","2024-11-11 22:30:00","0","0","0","0.5","0.5","0.5","0.5","0.5","1"
"A1A9Y0","民生國中","臺北市","松山區","25.059692","121.5667","28.0","2024-11-11 22:30:00","0.5","0","0.5","2.5","3.5","3.5","3.5","3.5","5.5"
"A1A9Z0","中正國中","臺北市","中正區","25.031696","121.521904","31.0","2024-11-11 22:30:00","0.5","0","0.5","0.5","2.5","2.5","2.5","2.5","3.5"
"A1AA00","三興國小","臺北市","信義區","25.029194","121.558105","28.0","2024-11-11 22:30:00","0.5","0","0.5","0.5","5.5","6","6","6.5","10.5"
"A1AA10","格致國中","臺北市","士林區","25.131395","121.545616","394.0","2024-11-11 22:30:00","0","0","0","1","1","5.5","5.5","5.5","6"
"A1AA20","平等國小","臺北市","士林區","25.129192","121.57641","427.0","2024-11-11 22:30:00","0.5","0","1.5","4","4","10.5","10","11","14"
"A1AA30","至善國中","臺北市","士林區","25.103294","121.55561","53.0","2024-11-11 22:30:00","0","0","0","0","0","2","2","2","2"
"A1AA40","碧湖國小","臺北市","內湖區","25.084692","121.591705","33.0","2024-11-11 22:30:00","0","0","0.5","3","3.5","5.5","5.5","5.5","6.5"
"A1AA60","留公國中","臺北市","信義區","25.037191","121.58561","32.0","2024-11-11 22:30:00","0.5","0","1","1.5","8","9","9","11","22.5"
"A1AA70","舊莊國小","臺北市","南港區","25.039991","121.61941","38.0","2024-11-11 22:30:00","1","0","1.5","1.5","13.5","16.5","16.5","21.5","48"
"A1AA80","市政中心","臺北市","信義區","25.038895","121.556404","83.0","2024-11-11 22:30:00","0.5","0","1.5","1.5","5.5","7","7","7.5","12.5"
"A1AA90","博嘉國小","臺北市","文山區","25.002193","121.5753","53.0","2024-11-11 22:30:00","0","0","0","0","2","9.5","9.5","10.5","19"
"A1AB00","北政國中","臺北市","文山區","24.984392","121.5775","39.0","2024-11-11 22:30:00","0","0","0","0","0.5","7","7","9","16.5"
"A1AB10","埤腹","臺北市","文山區","24.986395","121.5453","42.0","2024-11-11 22:30:00","0","0","0","0","0.5","5.5","5.5","5.5","11.5"
"A1AB20","雙園","臺北市","萬華區","25.030298","121.49031","31.0","2024-11-11 22:30:00","0","0","0","0","0.5","0.5","0.5","0.5","2"
"A1AB30","中洲","臺北市","士林區","25.105297","121.47471","8.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1AB40","玉成","臺北市","南港區","25.052193","121.582504","27.0","2024-11-11 22:30:00","0.5","0","1.5","2.5","5","6.5","6.5","7","14"
"A1AB50","建國","臺北市","中山區","25.072195","121.52891","25.0","2024-11-11 22:30:00","0","0","0","1","1","1","1","1","1"
"A1AB60","福德","臺北市","士林區","25.099396","121.52891","14.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1AB70","奇岩","臺北市","北投區","25.123898","121.50311","28.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1AB80","雙溪","臺北市","士林區","25.113592","121.56941","127.0","2024-11-11 22:30:00","0","0","0","0.5","0.5","8","8","8","11"
"01C400","石門後池","桃園市","龍潭區","24.82446","121.25144","142.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","8","-99"
"01A210","大豹","新北市","三峽區","24.887278","121.42137","600.0","2024-11-11 22:30:00","0","0","0","0","0","4","4","10","18"
"01A430","福山(3)","新北市","烏來區","24.7798","121.49736","500.0","2024-11-11 22:30:00","1","0","1","1","1","2","2","4","7"
"01A440","大桶山","新北市","烏來區","24.876211","121.56299","916.0","2024-11-11 22:30:00","1","0","2","2","3","9","8","20","33"
"01A450","坪林(4)","新北市","坪林區","24.936401","121.71034","200.0","2024-11-11 22:30:00","0","0","1","1","3","6","6","7","17"
"01A410","中正橋","臺北市","中正區","25.02193","121.5164","15.0","2024-11-11 22:30:00","0","0","0","1","3","3","3","3","5"
"01B030","五堵","基隆市","七堵區","25.079004","121.696625","16.0","2024-11-11 22:30:00","5","0","11","17","22","28","28","45","123"
"01A420","竹子湖","臺北市","士林區","25.162298","121.54405","600.0","2024-11-11 22:30:00","0","0","1","7","9","24","23","24","29"
"01A190","碧湖","新北市","坪林區","24.890886","121.74556","360.0","2024-11-11 22:30:00","0","0","0","0","1","2","2","3","8"
"01A130","石碇(2)","新北市","石碇區","24.991596","121.65788","250.0","2024-11-11 22:30:00","0","0","1","1","2","12","12","13","21"
"01A220","三峽","新北市","三峽區","24.938877","121.35555","33.0","2024-11-11 22:30:00","0","0","0","0","0","1","1","1","3"
"01A380","瑞芳(2)","新北市","瑞芳區","25.110338","121.8033","101.0","2024-11-11 22:30:00","4","0","5","10","10","16","16","24","106"
"01AG10","熊空山","新北市","三峽區","24.87561","121.45199","778.0","2024-11-11 22:30:00","0","0","0","0","1","8","8","24","41"
"01AG00","社后橋","新北市","汐止區","25.063288","121.6338","13.0","2024-11-11 22:30:00","2","0","3","6","9","12","12","15","45"
"01AF90","三貂嶺","新北市","瑞芳區","25.059542","121.82056","118.0","2024-11-11 22:30:00","1","0","1","1","5","15","15","21","54"
"01A350","富貴角","新北市","石門區","25.288486","121.544106","0.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","4"
"21C140","霞雲","桃園市","復興區","24.798204","121.35819","350.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"21D150","玉峰","新竹縣","尖石鄉","24.664907","121.30818","780.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"21C070","巴陵","桃園市","復興區","24.681503","121.39149","1220.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"21U110","池端","宜蘭縣","大同鄉","24.631498","121.474884","1150.0","2024-11-11 22:30:00","0.5","0","1","2.5","4","11.5","11","16","26"
"21C090","嘎拉賀","桃園市","復興區","24.631502","121.40818","1260.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"21D160","白石","新竹縣","尖石鄉","24.548212","121.22488","1620.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"21D170","鎮西堡","新竹縣","尖石鄉","24.564907","121.30818","630.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"21D350","西丘斯山","新竹縣","尖石鄉","24.581505","121.35818","2000.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"L1A840","太平","新北市","雙溪區","24.971779","121.8282","403.0","2024-11-11 22:30:00","5.5","0","10.5","14.5","21.5","27","27","41.5","82"
"L1A800","碧湖","新北市","坪林區","24.892584","121.7457","386.0","2024-11-11 22:30:00","0.5","0","0.5","1","1","2.5","2.5","3.5","8.5"
"L1A830","坪林","新北市","坪林區","24.936785","121.7138","210.0","2024-11-11 22:30:00","1","0","1.5","2","3.5","6","6","8","17.5"
"L1A810","九芎根","新北市","石碇區","24.90239","121.649895","378.0","2024-11-11 22:30:00","0","0","0","0.5","1","2.5","2.5","7","14.5"
"L1A820","十三股","新北市","石碇區","24.943989","121.6496","530.0","2024-11-11 22:30:00","0","0","0","0.5","1","2","2","5.5","13"
"L1A790","翡翠","新北市","新店區","24.907093","121.58009","202.0","2024-11-11 22:30:00","0","0","0","0","0","0.5","0.5","7","12.5"
"C1U501","牛鬥","宜蘭縣","大同鄉","24.637836","121.573654","280.0","2024-11-11 22:30:00","0","0","0.5","1","2.5","6.5","5.5","18","28"
"C0D590","新豐","新竹縣","新豐鄉","24.870678","120.97721","143.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","1","1"
"C0C590","觀音","桃園市","觀音區","25.027073","121.15332","72.0","2024-11-11 22:30:00","0","0","0","0.5","0.5","0.5","0.5","1","5"
"C0C460","復興","桃園市","復興區","24.820208","121.35228","482.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0D540","橫山","新竹縣","橫山鄉","24.711159","121.116936","227.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0C670","龍潭","桃園市","龍潭區","24.870056","121.22139","250.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","1.5"
"C0D550","雪霸","新竹縣","五峰鄉","24.526972","121.11605","1956.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0D560","竹東","新竹縣","竹東鎮","24.767147","121.057884","147.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","1","1"
"C0C620","蘆竹","桃園市","蘆竹區","25.084274","121.26577","19.0","2024-11-11 22:30:00","0.5","0","0.5","0.5","1","1","1","1","6.5"
"A1AC50","舊莊里","臺北市","南港區","25.03399","121.6247","47.0","2024-11-11 22:30:00","0.5","0","1","1","14","23","23","30","59.5"
"A1AD70","茶製場","臺北市","南港區","25.028387","121.66331","375.0","2024-11-11 22:30:00","0","0","0","0","7","27","26.5","41","63.5"
"A1AC60","九如里","臺北市","南港區","25.032492","121.6116","44.0","2024-11-11 22:30:00","0.5","0","0.5","1","13","18.5","18.5","23.5","50"
"A1AD30","安泰里","臺北市","內湖區","25.087591","121.613106","97.0","2024-11-11 22:30:00","0","0","1","4.5","5","8","8","8.5","13"
"A1AC90","溪山里","臺北市","士林區","25.136892","121.58891","453.0","2024-11-11 22:30:00","1.5","0","5","10.5","11","28","27.5","34.5","51"
"A1AC80","明德樂園","臺北市","士林區","25.113693","121.56571","111.0","2024-11-11 22:30:00","0","0","0.5","1","1","8.5","8","8.5","11.5"
"A1AD00","菁山里","臺北市","士林區","25.143993","121.56601","489.0","2024-11-11 22:30:00","1","0","2","4","4.5","18.5","18","19","21.5"
"A1AD10","擎天崗","臺北市","士林區","25.163294","121.568016","769.0","2024-11-11 22:30:00","5","1","11","21","25.5","104.5","101","138.5","212"
"A1AD80","貴子坑","臺北市","北投區","25.155897","121.489815","278.0","2024-11-11 22:30:00","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5"
"A1AD50","劍南路","臺北市","中山區","25.089893","121.55131","121.0","2024-11-11 22:30:00","0","0","0","0.5","0.5","1","1","1","1"
"A1AD20","竹子湖","臺北市","北投區","25.168295","121.52831","662.0","2024-11-11 22:30:00","2","0.5","5.5","15.5","17","22.5","22","26.5","45"
"A1AD40","小油坑","臺北市","北投區","25.180294","121.54881","814.0","2024-11-11 22:30:00","2.5","0","8","13.5","14","20","19","30.5","67.5"
"A1AC70","挹翠山莊","臺北市","信義區","25.017094","121.5744","118.0","2024-11-11 22:30:00","0","0","0.5","0.5","10.5","16","16","18.5","33.5"
"A1AC40","指南里","臺北市","文山區","24.981493","121.5803","103.0","2024-11-11 22:30:00","0","0","0","0","0.5","8","8","13.5","23"
"A1AD60","貓空","臺北市","文山區","24.968891","121.5953","317.0","2024-11-11 22:30:00","0","0","0.5","3.5","3.5","7.5","7.5","20.5","29"
"C0C650","平鎮","桃園市","平鎮區","24.897503","121.21464","208.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0.5","2.5"
"C0C630","大溪","桃園市","大溪區","24.882853","121.26555","209.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0C680","龜山","桃園市","龜山區","25.028458","121.38656","228.0","2024-11-11 22:30:00","0","0","0.5","1","2","2","2","3","5"
"C0D580","寶山","新竹縣","寶山鄉","24.735006","121.02519","120.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0E730","頭份","苗栗縣","頭份市","24.688248","120.91221","26.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"88C690","蘇樂","桃園市","復興區","24.700596","121.35681","681.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0AD10","八里","新北市","八里區","25.150211","121.403946","27.0","2024-11-11 22:30:00","0","0","0","0","0","0.5","0.5","0.5","1"
"C0AD30","蘆洲","新北市","蘆洲區","25.086594","121.47233","20.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0AD40","土城","新北市","土城區","24.973207","121.44517","32.0","2024-11-11 22:30:00","0","0","0","0","0.5","2.5","2.5","2.5","5"
"C0AD50","鶯歌","新北市","鶯歌區","24.951532","121.34629","84.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","1"
"C0V490","新興","高雄市","新興區","22.627422","120.298805","20.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0U780","五結","宜蘭縣","五結鄉","24.686369","121.79794","15.0","2024-11-11 22:30:00","0.5","0","1","1.5","1.5","3","3","5","8"
"C1U850","觀音海岸","宜蘭縣","南澳鄉","24.383194","121.77856","665.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0.5","45.5"
"C1U840","東澳嶺","宜蘭縣","南澳鄉","24.5378","121.8485","750.0","2024-11-11 22:30:00","1","0","2.5","3","3","27.5","26.5","59","125"
"A1AG40","四獸山","臺北市","信義區","25.029293","121.58291","315.0","2024-11-11 22:30:00","1","0.5","1.5","1.5","12.5","15.5","15.5","18","30"
"A1AG60","福州山","臺北市","大安區","25.016893","121.554306","122.0","2024-11-11 22:30:00","0","0","0","0.5","8","9.5","9.5","10.5","15"
"A1AG80","金面山","臺北市","內湖區","25.094893","121.56991","80.0","2024-11-11 22:30:00","0","0","0","0.5","0.5","1","1","1","1"
"A1AG20","大湖里","臺北市","內湖區","25.096392","121.60411","181.0","2024-11-11 22:30:00","0","0","0.5","1.5","1.5","4","3.5","4.5","6"
"A1AG30","稻香里","臺北市","北投區","25.147999","121.48392","160.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"A1AG50","劍潭山","臺北市","中山區","25.083096","121.52841","143.0","2024-11-11 22:30:00","0","0","0","0","0.5","0.5","0.5","0.5","0.5"
"A1AG70","仙跡岩","臺北市","文山區","24.989294","121.543205","81.0","2024-11-11 22:30:00","0","0","0","0","0.5","7.5","7.5","8","13.5"
"C0E820","獅潭","苗栗縣","獅潭鄉","24.539133","120.920044","220.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C1D630","飛鳳山","新竹縣","芎林鄉","24.766464","121.11918","462.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","2","2"
"C1D640","外坪五指","新竹縣","北埔鄉","24.644447","121.09096","718.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","5","6.5"
"C0E791","卓蘭","苗栗縣","卓蘭鎮","24.312557","120.82436","366.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C1E770","公館","苗栗縣","公館鄉","24.526915","120.8308","83.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0E830","苑裡","苗栗縣","苑裡鎮","24.439714","120.65305","37.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0E740","造橋","苗栗縣","造橋鄉","24.637056","120.86478","27.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0E750","苗栗","苗栗縣","苗栗市","24.56457","120.82458","62.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0E780","銅鑼","苗栗縣","銅鑼鄉","24.489681","120.790855","160.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0E810","西湖","苗栗縣","西湖鄉","24.562946","120.7485","53.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G770","福興","彰化縣","福興鄉","24.041288","120.43767","15.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G780","秀水","彰化縣","秀水鄉","24.03405","120.50387","27.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G800","埔鹽","彰化縣","埔鹽鄉","24.000395","120.43169","15.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G810","埔心","彰化縣","埔心鄉","23.947634","120.52546","26.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G820","田尾","彰化縣","田尾鄉","23.901669","120.50939","29.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G830","埤頭","彰化縣","埤頭鄉","23.866003","120.452805","27.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C2G840","北斗","彰化縣","北斗鎮","23.877586","120.51422","32.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G860","社頭","彰化縣","社頭鄉","23.897648","120.5862","45.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G880","二水","彰化縣","二水鄉","23.810741","120.6173","92.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C2G870","芳苑","彰化縣","芳苑鄉","23.922302","120.32002","12.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0G890","伸港","彰化縣","伸港鄉","24.148933","120.484406","24.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C1F9W0","德基","臺中市","和平區","24.254784","121.19026","1970.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9N0","大里","臺中市","大里區","24.092464","120.70138","75.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9S0","烏日","臺中市","烏日區","24.107058","120.6241","43.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9T0","西屯","臺中市","西屯區","24.179495","120.64127","111.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9U0","南屯","臺中市","南屯區","24.137007","120.63797","74.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9K0","大安","臺中市","大安區","24.34506","120.58803","30.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9L0","后里","臺中市","后里區","24.310436","120.72973","253.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9M0","豐原","臺中市","豐原區","24.254322","120.720695","230.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
"C0F9O0","潭子","臺中市","潭子區","24.213106","120.70393","175.0","2024-11-11 22:30:00","0","0","0","0","0","0","0","0","0"
